region,World,World,World
climate_model,MAGICC6,MAGICC6,MAGICC6
todo,N/A,N/A,N/A
scenario,NDC_10_2000,NDC_2000,NDC_5_2000
unit,K,K,K
variable,Surface Temperature,Surface Temperature,Surface Temperature
model,unspecified,unspecified,unspecified
2247-01-01 00:00:00,3.3469137539999996,3.2963595919999995,3.5621541569999997
2248-01-01 00:00:00,3.3404710249999994,3.282303811999999,3.5556233329999998
2249-01-01 00:00:00,3.333980514,3.2682190489999985,3.5489616619999995
2250-01-01 00:00:00,3.3226058109999994,3.2579436499999987,3.542142641
2251-01-01 00:00:00,3.309455981999999,3.246980752999999,3.535294548
2252-01-01 00:00:00,3.2962766309999987,3.2359865659999993,3.5284172339999995
2253-01-01 00:00:00,3.2828968639999982,3.2249612379999992,3.5215110309999997
2254-01-01 00:00:00,3.2726490489999986,3.2139053669999997,3.514415174
2255-01-01 00:00:00,3.2623694319999994,3.202819236,3.5069811150000003
2256-01-01 00:00:00,3.252058428,3.189181663,3.4975020789999998
2257-01-01 00:00:00,3.24171642,3.182511413,3.487500894
2258-01-01 00:00:00,3.231343657,3.171753138,3.477305413
2259-01-01 00:00:00,3.221055181,3.156208997,3.467070822
2260-01-01 00:00:00,3.212867345,3.1405033079999995,3.462847006
2261-01-01 00:00:00,3.204092556,3.1241657369999993,3.45438252
2262-01-01 00:00:00,3.1935434579999997,3.107795672999999,3.4456813289999992
2263-01-01 00:00:00,3.17975014,3.094113723999999,3.4357708479999998
2264-01-01 00:00:00,3.1644430359999998,3.0863584499999996,3.4257349249999995
2265-01-01 00:00:00,3.1490436789999996,3.078439153,3.415673658
2266-01-01 00:00:00,3.1336116949999995,3.065196102,3.4055871149999994
2267-01-01 00:00:00,3.1199974539999995,3.0519259629999995,3.395475513
2268-01-01 00:00:00,3.112823375,3.037776576999999,3.38533882
2269-01-01 00:00:00,3.1026336829999996,3.023416281999999,3.3739053999999995
2270-01-01 00:00:00,3.090376445999999,3.009162950999999,3.366456032
2271-01-01 00:00:00,3.0773721929999995,2.995010509999999,3.3573230259999995
2272-01-01 00:00:00,3.0642237359999993,2.983908053999999,3.3486126320000005
2273-01-01 00:00:00,3.0511729419999996,2.9747069489999993,3.3385979199999998
2274-01-01 00:00:00,3.038216557999999,2.965549223999999,3.329823556
2275-01-01 00:00:00,3.025350381999999,2.9564333669999994,3.3211348529999993
2276-01-01 00:00:00,3.014197092999999,2.9473573490000002,3.312526989
2277-01-01 00:00:00,3.005925725999999,2.9383188089999996,3.303937873
2278-01-01 00:00:00,2.9976898739999993,2.928098197,3.294941390999999
2279-01-01 00:00:00,2.9894868779999997,2.916160676,3.286016677
2280-01-01 00:00:00,2.9813142279999996,2.9039808419999997,3.2771588479999996
2281-01-01 00:00:00,2.973169482,2.8918628170000003,3.268362806
2282-01-01 00:00:00,2.963637534,2.879802367,3.2596241169999995
2283-01-01 00:00:00,2.9531399449999998,2.8677953260000004,3.2515953279999996
2284-01-01 00:00:00,2.942428811,2.855837911,3.2463003649999997
2285-01-01 00:00:00,2.9313462759999993,2.844408628,3.2379066149999995
2286-01-01 00:00:00,2.920306035,2.832583192,3.2295513769999995
2287-01-01 00:00:00,2.9093049219999996,2.82093072,3.220370026999999
2288-01-01 00:00:00,2.8983402029999996,2.808735171,3.2108346639999996
2289-01-01 00:00:00,2.888770395,2.79576007,3.202031381999999
2290-01-01 00:00:00,2.8795313109999996,2.783721744,3.1934409379999993
2291-01-01 00:00:00,2.870074377,2.771711541,3.1848782489999996
2292-01-01 00:00:00,2.859314188,2.7597271779999994,3.1763410469999998
2293-01-01 00:00:00,2.8485742899999997,2.747766772,3.167827349
2294-01-01 00:00:00,2.8378530169999996,2.7358285229999995,3.159335138
2295-01-01 00:00:00,2.8271487709999996,2.723910814,3.15086288
2296-01-01 00:00:00,2.815845589,2.712012128,3.141087391
2297-01-01 00:00:00,2.804413566,2.702343945,3.134698473
2298-01-01 00:00:00,2.79299726,2.693746548,3.1271680669999995
2299-01-01 00:00:00,2.781595322,2.6834740939999997,3.1196489709999997
2300-01-01 00:00:00,2.769841014,2.6732141629999995,3.1121399039999993
2301-01-01 00:00:00,2.758115386,2.6629657889999994,3.1046400999999997
2302-01-01 00:00:00,2.748366688,2.6527282229999987,3.0980367099999992
2303-01-01 00:00:00,2.738583881,2.6418479949999987,3.0921612349999994
2304-01-01 00:00:00,2.7288144919999993,2.6307727589999987,3.0862869649999993
2305-01-01 00:00:00,2.7191966179999993,2.6197146739999986,3.080414665999999
2306-01-01 00:00:00,2.7097925939999987,2.6100546789999983,3.074544820999999
2307-01-01 00:00:00,2.7004062249999987,2.6012797639999983,3.068677812999999
2308-01-01 00:00:00,2.6902905589999984,2.591933900999999,3.062813824999999
2309-01-01 00:00:00,2.6801125609999987,2.582597333999999,3.0565964649999993
2310-01-01 00:00:00,2.669952583999999,2.573270213999999,3.050230954999999
2311-01-01 00:00:00,2.6604440519999986,2.5639527729999996,3.0438716529999996
2312-01-01 00:00:00,2.6525391409999983,2.5546450619999996,3.0375183759999995
2313-01-01 00:00:00,2.6446385899999987,2.545347081,3.0311713729999994
2314-01-01 00:00:00,2.6367424329999984,2.53605883,3.0248304609999996
2315-01-01 00:00:00,2.6285140169999988,2.5247726079999997,3.0184956889999994
2316-01-01 00:00:00,2.620010072999999,2.5123346159999995,3.01216704
2317-01-01 00:00:00,2.611515514999999,2.4999257939999993,3.005844414
2318-01-01 00:00:00,2.6030300599999996,2.4866920829999994,2.9995278940000003
2319-01-01 00:00:00,2.5945540079999994,2.4761424239999994,2.993217346
2320-01-01 00:00:00,2.586087325,2.4676993369999995,2.98691277
2321-01-01 00:00:00,2.5776298789999994,2.4602190799999994,2.979716368
2322-01-01 00:00:00,2.569181902,2.4533230719999994,2.9722752850000003
2323-01-01 00:00:00,2.5589733889999997,2.4493559769999997,2.964847681
2324-01-01 00:00:00,2.5475699769999998,2.446420858,2.9574332729999995
2325-01-01 00:00:00,2.5361930959999994,2.443257504,2.9514128829999997
2326-01-01 00:00:00,2.5245499739999993,2.437626128,2.9487817309999995
2327-01-01 00:00:00,2.5122981589999993,2.431435689,2.94517748
2328-01-01 00:00:00,2.5000731659999995,2.4252019099999993,2.939891784
2329-01-01 00:00:00,2.49264974,2.4190167879999995,2.9346106129999994
2330-01-01 00:00:00,2.4844112309999997,2.414227044,2.9293339499999993
2331-01-01 00:00:00,2.4725562549999998,2.4118262699999997,2.9240616779999993
2332-01-01 00:00:00,2.4630336169999993,2.4068013349999995,2.918440825999999
2333-01-01 00:00:00,2.4551036219999993,2.4016041459999995,2.9119451039999995
2334-01-01 00:00:00,2.4480124039999995,2.396430439999999,2.9054558299999993
2335-01-01 00:00:00,2.4444227489999992,2.3936882819999994,2.8989731209999996
2336-01-01 00:00:00,2.4414919609999997,2.3920998239999993,2.8924970429999997
2337-01-01 00:00:00,2.438704795,2.390513811999999,2.886027447
2338-01-01 00:00:00,2.435181427,2.3889289759999994,2.879564465
2339-01-01 00:00:00,2.429820727,2.387343896999999,2.871500569
2340-01-01 00:00:00,2.4245154559999995,2.385757704999999,2.863007555
2341-01-01 00:00:00,2.4192575729999994,2.3841695809999996,2.8545306269999995
2342-01-01 00:00:00,2.416271965999999,2.3825789889999993,2.8460697509999995
2343-01-01 00:00:00,2.4146390929999995,2.3809852439999992,2.8376249439999994
2344-01-01 00:00:00,2.4130262119999992,2.3793880439999997,2.829196139999999
2345-01-01 00:00:00,2.4114285529999995,2.3777871529999994,2.820783404999999
2346-01-01 00:00:00,2.409842511999999,2.3761822029999995,2.812386755999999
2347-01-01 00:00:00,2.4082650359999995,2.3745730089999992,2.8040061929999993
2348-01-01 00:00:00,2.4066937209999995,2.3729595859999995,2.795641549999999
2349-01-01 00:00:00,2.4051265479999997,2.3713416829999994,2.7872929929999986
2350-01-01 00:00:00,2.403562129999999,2.3697193809999995,2.7789604389999982
2351-01-01 00:00:00,2.4019989649999993,2.368092662999999,2.770273083999999
2352-01-01 00:00:00,2.4004361999999997,2.3664615269999993,2.763957502999999
2353-01-01 00:00:00,2.3988728329999995,2.364826038999999,2.7582361069999988
2354-01-01 00:00:00,2.3973082279999995,2.3631862479999994,2.752522566999999
2355-01-01 00:00:00,2.3957418169999993,2.3615421859999994,2.7472312189999992
2356-01-01 00:00:00,2.3941732469999994,2.3598940189999995,2.7428459529999993
2357-01-01 00:00:00,2.3926019839999992,2.3582418789999995,2.7384657869999995
2358-01-01 00:00:00,2.3910278259999993,2.3558142889999996,2.734090738
2359-01-01 00:00:00,2.3894505709999994,2.3533571689999992,2.729720689
2360-01-01 00:00:00,2.3878700679999993,2.350898208,2.723106543
2361-01-01 00:00:00,2.3862862489999994,2.3482078600000005,2.715407375
2362-01-01 00:00:00,2.3844272709999994,2.3431968089999997,2.7093926319999992
2363-01-01 00:00:00,2.3825077359999995,2.342814405,2.704602992
2364-01-01 00:00:00,2.380117472,2.3424311909999997,2.7007076219999995
2365-01-01 00:00:00,2.377725299,2.339806765,2.697737728
2366-01-01 00:00:00,2.3753310850000005,2.3359697629999996,2.691160729
2367-01-01 00:00:00,2.3713796190000003,2.332143673,2.684219589999999
2368-01-01 00:00:00,2.371037501,2.3282192339999996,2.6797571869999994
2369-01-01 00:00:00,2.36936619,2.3241432099999995,2.675298559999999
2370-01-01 00:00:00,2.365568388,2.3200789539999995,2.670438375999999
2371-01-01 00:00:00,2.361782275,2.3160263169999995,2.665012907999999
2372-01-01 00:00:00,2.3578784039999996,2.3119853819999996,2.6595804039999993
2373-01-01 00:00:00,2.3538394069999997,2.3079558,2.6541413209999996
2374-01-01 00:00:00,2.3498127269999993,2.303937704999999,2.6486959499999996
2375-01-01 00:00:00,2.3457980979999995,2.3021899909999997,2.6432448819999994
2376-01-01 00:00:00,2.3417953539999994,2.3006120449999994,2.637788359
