variable,Radiative Forcing
2448-01-01 00:00:00,2.4546337429999996
2449-01-01 00:00:00,2.450834365
2450-01-01 00:00:00,2.4470492829999997
2451-01-01 00:00:00,2.443278463
2452-01-01 00:00:00,2.4395218049999996
2453-01-01 00:00:00,2.435779126
2454-01-01 00:00:00,2.4320504259999995
2455-01-01 00:00:00,2.4283355879999995
2456-01-01 00:00:00,2.424634529
2457-01-01 00:00:00,2.420846235
2458-01-01 00:00:00,2.4170332379999997
2459-01-01 00:00:00,2.413233905
2460-01-01 00:00:00,2.409448153
2461-01-01 00:00:00,2.405675799
2462-01-01 00:00:00,2.401957413
2463-01-01 00:00:00,2.398800191
2464-01-01 00:00:00,2.395653511
2465-01-01 00:00:00,2.3924756439999997
2466-01-01 00:00:00,2.3891247460000002
2467-01-01 00:00:00,2.386120645
2468-01-01 00:00:00,2.383126859
2469-01-01 00:00:00,2.3801433710000004
2470-01-01 00:00:00,2.3771699809999998
2471-01-01 00:00:00,2.3742068060000006
2472-01-01 00:00:00,2.371253629
2473-01-01 00:00:00,2.3687735070000002
2474-01-01 00:00:00,2.3665697000000003
2475-01-01 00:00:00,2.363888858
2476-01-01 00:00:00,2.361217401
2477-01-01 00:00:00,2.3585376829999998
2478-01-01 00:00:00,2.355668333
2479-01-01 00:00:00,2.3528083719999997
2480-01-01 00:00:00,2.3499578660000005
2481-01-01 00:00:00,2.347116632
2482-01-01 00:00:00,2.3442845699999997
2483-01-01 00:00:00,2.3414617800000004
2484-01-01 00:00:00,2.338648045
2485-01-01 00:00:00,2.3358433819999997
2486-01-01 00:00:00,2.333016126
2487-01-01 00:00:00,2.330017679
2488-01-01 00:00:00,2.327028977
2489-01-01 00:00:00,2.324365288
2490-01-01 00:00:00,2.322099933
2491-01-01 00:00:00,2.319554599
2492-01-01 00:00:00,2.316838734
2493-01-01 00:00:00,2.313391369
2494-01-01 00:00:00,2.3097025419999997
2495-01-01 00:00:00,2.3061882959999997
2496-01-01 00:00:00,2.303152139
2497-01-01 00:00:00,2.300125021
2498-01-01 00:00:00,2.2972231589999996
2499-01-01 00:00:00,2.294191863
2500-01-01 00:00:00,2.294191863
